tag,cross,female.parent,male.parent,n.female,n.male,n.total,rep
4791,380x367,380,367,46,53,99,Blue
4792,380x639,380,639,41,38,79,Blue
4793,380x399,380,399,51,45,96,Blue
4794,380x379,380,379,61,61,122,Blue
4795,380x380,380,380,42,35,77,Blue
4796,380x398,380,398,45,58,103,Blue
4797,380x21,380,21,93,75,168,Blue
4798,380x235,380,235,50,48,98,Blue
4799,380x461,380,461,22,22,44,Blue
4800,380x790,380,790,37,72,109,Blue
4801,386x45,386,45,54,79,133,White
4802,386x228,386,228,73,67,140,White
4803,386x26,386,26,75,67,142,White
4804,386x810,386,810,71,50,121,White
4805,386x217,386,217,57,64,121,White
4806,386x256,386,256,58,63,121,White
4807,386x233,386,233,55,63,118,White
4808,386x28,386,28,63,70,133,White
4809,386x280,386,280,43,51,94,White
4810,386x513,386,513,59,53,112,White
4811,386x91,386,91,80,47,127,White
4812,386x239,386,239,80,73,153,White
4813,386x370,386,370,59,68,127,White
4814,386x195,386,195,91,76,167,White
4815,386x57,386,57,78,69,147,White
4816,386x138,386,138,92,73,165,White
4817,386x208,386,208,66,57,123,White
4818,386x161,386,161,71,85,156,White
4819,386x386,386,386,53,53,106,White
4820,386x176,386,176,49,42,91,White
4821,386x40,386,40,47,33,80,White
4822,386x365,386,365,75,67,142,White
4823,386x555,386,555,93,82,175,White
4824,386x712,386,712,82,92,174,White
4825,386x805,386,805,75,102,177,White
4826,386x41,386,41,55,59,114,White
4827,386x517,386,517,69,65,134,White
4828,386x227,386,227,49,66,115,White
4829,386x705,386,705,63,60,123,White
4830,386x158,386,158,71,68,139,White
4831,386x908,386,908,96,80,176,White
4832,386x890,386,890,54,63,117,White
4833,386x129,386,129,84,68,152,White
4834,386x820,386,820,53,43,96,White
4835,386x595,386,595,52,52,104,White
4836,386x318,386,318,67,81,148,White
4837,386x313,386,313,61,54,115,White
4838,386x358,386,358,62,46,108,White
4839,386x882,386,882,66,63,129,White
4840,386x375,386,375,74,65,139,White
4841,386x367,386,367,65,73,138,White
4842,386x639,386,639,78,61,139,White
4843,386x399,386,399,81,75,156,White
4844,386x379,386,379,78,73,151,White
4845,386x380,386,380,89,67,156,White
4846,386x398,386,398,52,37,89,White
4847,386x21,386,21,95,83,178,White
4848,386x235,386,235,70,70,140,White
4849,386x461,386,461,57,67,124,White
4850,386x790,386,790,65,47,112,White
4851,386x45,386,45,70,61,131,Red
4852,386x228,386,228,54,72,126,Red
4853,386x26,386,26,54,63,117,Red
4854,386x810,386,810,60,58,118,Red
4855,386x217,386,217,83,78,161,Red
4856,386x256,386,256,53,50,103,Red
4857,386x233,386,233,54,68,122,Red
4858,386x28,386,28,55,38,93,Red
4859,386x280,386,280,68,50,118,Red
4860,386x513,386,513,59,59,118,Red
4861,386x91,386,91,70,82,152,Red
4862,386x239,386,239,68,69,137,Red
4863,386x370,386,370,47,51,98,Red
4864,386x195,386,195,74,69,143,Red
4865,386x57,386,57,29,29,58,Red
4866,386x138,386,138,70,76,146,Red
4867,386x208,386,208,52,53,105,Red
4868,386x161,386,161,67,63,130,Red
4869,386x386,386,386,26,24,50,Red
4870,386x176,386,176,78,67,145,Red
4871,386x40,386,40,80,56,136,Red
4872,386x365,386,365,61,64,125,Red
4873,386x555,386,555,70,58,128,Red
4874,386x712,386,712,67,92,159,Red
4875,386x805,386,805,38,39,77,Red
4876,386x41,386,41,47,43,90,Red
4877,386x517,386,517,43,30,73,Red
4878,386x227,386,227,52,48,100,Red
4879,386x705,386,705,39,44,83,Red
4880,386x158,386,158,48,63,111,Red
4881,386x908,386,908,61,54,115,Red
4882,386x890,386,890,69,66,135,Red
4883,386x129,386,129,47,56,103,Red
4884,386x820,386,820,63,76,139,Red
4885,386x595,386,595,73,61,134,Red
4886,386x318,386,318,57,54,111,Red
4887,386x313,386,313,51,42,93,Red
4888,386x358,386,358,52,49,101,Red
4889,386x882,386,882,70,73,143,Red
4890,386x375,386,375,55,58,113,Red
4891,386x367,386,367,54,61,115,Red
4892,386x639,386,639,48,55,103,Red
4893,386x399,386,399,61,69,130,Red
4894,386x379,386,379,68,49,117,Red
4895,386x380,386,380,70,65,135,Red
4896,386x398,386,398,54,51,105,Red
4897,386x21,386,21,61,62,123,Red
4898,386x235,386,235,51,62,113,Red
4899,386x461,386,461,65,48,113,Red
4900,386x790,386,790,24,43,67,Red
4901,386x45,386,45,79,70,149,Blue
4902,386x228,386,228,71,53,124,Blue
4903,386x26,386,26,39,56,95,Blue
4904,386x810,386,810,71,67,138,Blue
4905,386x217,386,217,53,64,117,Blue
4906,386x256,386,256,48,59,107,Blue
4907,386x233,386,233,49,38,87,Blue
4908,386x28,386,28,74,60,134,Blue
4909,386x280,386,280,82,71,153,Blue
4910,386x513,386,513,57,64,121,Blue
4911,386x91,386,91,37,37,74,Blue
4912,386x239,386,239,68,63,131,Blue
4913,386x370,386,370,63,64,127,Blue
4914,386x195,386,195,66,67,133,Blue
4915,386x57,386,57,68,65,133,Blue
4916,386x138,386,138,67,64,131,Blue
4917,386x208,386,208,56,49,105,Blue
4918,386x161,386,161,62,65,127,Blue
4919,386x386,386,386,57,52,109,Blue
4920,386x176,386,176,42,43,85,Blue
4921,386x40,386,40,64,55,119,Blue
4922,386x365,386,365,62,81,143,Blue
4923,386x555,386,555,39,49,88,Blue
4924,386x712,386,712,66,71,137,Blue
4925,386x805,386,805,61,57,118,Blue
4926,386x41,386,41,57,65,122,Blue
4927,386x517,386,517,62,61,123,Blue
4928,386x227,386,227,53,45,98,Blue
4929,386x705,386,705,58,44,102,Blue
4930,386x158,386,158,62,57,119,Blue
4931,386x908,386,908,53,49,102,Blue
4932,386x890,386,890,61,61,122,Blue
4933,386x129,386,129,46,34,80,Blue
4934,386x820,386,820,47,36,83,Blue
4935,386x595,386,595,69,53,122,Blue
4936,386x318,386,318,76,65,141,Blue
4937,386x313,386,313,58,45,103,Blue
4938,386x358,386,358,64,74,138,Blue
4939,386x882,386,882,88,65,153,Blue
4940,386x375,386,375,57,55,112,Blue
4941,386x367,386,367,43,33,76,Blue
4942,386x639,386,639,71,64,135,Blue
4943,386x399,386,399,38,35,73,Blue
4944,386x379,386,379,51,58,109,Blue
4945,386x380,386,380,44,42,86,Blue
4946,386x398,386,398,40,49,89,Blue
4947,386x21,386,21,67,70,137,Blue
4948,386x235,386,235,63,72,135,Blue
4949,386x461,386,461,69,60,129,Blue
4950,386x790,386,790,64,49,113,Blue
4951,398x45,398,45,32,24,56,White
4952,398x228,398,228,35,39,74,White
4953,398x26,398,26,43,49,92,White
4954,398x810,398,810,28,26,54,White
4955,398x217,398,217,36,30,66,White
4956,398x256,398,256,41,38,79,White
4957,398x233,398,233,20,32,52,White
4958,398x28,398,28,23,31,54,White
4959,398x280,398,280,34,28,62,White
4960,398x513,398,513,36,38,74,White
4961,398x91,398,91,25,11,36,White
4962,398x239,398,239,42,43,85,White
4963,398x370,398,370,21,17,38,White
4964,398x195,398,195,45,39,84,White
4965,398x57,398,57,45,42,87,White
4966,398x138,398,138,30,31,61,White
4967,398x208,398,208,61,54,115,White
4968,398x161,398,161,40,36,76,White
4969,398x386,398,386,46,36,82,White
4970,398x176,398,176,49,33,82,White
4971,398x40,398,40,42,32,74,White
4972,398x365,398,365,23,36,59,White
4973,398x555,398,555,57,61,118,White
4974,398x712,398,712,30,36,66,White
4975,398x805,398,805,49,25,74,White
4976,398x41,398,41,42,38,80,White
4977,398x517,398,517,34,41,75,White
4978,398x227,398,227,41,39,80,White
4979,398x705,398,705,66,42,108,White
4980,398x158,398,158,15,21,36,White
4981,398x908,398,908,26,16,42,White
4982,398x890,398,890,60,54,114,White
4983,398x129,398,129,47,40,87,White
4984,398x820,398,820,29,49,78,White
4985,398x595,398,595,41,38,79,White
4986,398x318,398,318,25,20,45,White
4987,398x313,398,313,10,12,22,White
4988,398x358,398,358,25,22,47,White
4989,398x882,398,882,53,49,102,White
4990,398x375,398,375,30,25,55,White
4991,398x367,398,367,47,39,86,White
4992,398x639,398,639,25,27,52,White
4993,398x399,398,399,40,30,70,White
4994,398x379,398,379,37,37,74,White
4995,398x380,398,380,36,32,68,White
4996,398x398,398,398,24,31,55,White
4997,398x21,398,21,18,18,36,White
4998,398x235,398,235,40,29,69,White
4999,398x461,398,461,26,17,43,White
5000,398x790,398,790,28,36,64,White
5001,398x45,398,45,25,27,52,Red
5002,398x228,398,228,59,65,124,Red
5003,398x26,398,26,25,22,47,Red
5004,398x810,398,810,34,21,55,Red
5005,398x217,398,217,39,38,77,Red
5006,398x256,398,256,46,42,88,Red
5007,398x233,398,233,32,43,75,Red
5008,398x28,398,28,58,56,114,Red
5009,398x280,398,280,42,39,81,Red
5010,398x513,398,513,33,28,61,Red
5011,398x91,398,91,26,26,52,Red
5012,398x239,398,239,17,21,38,Red
5013,398x370,398,370,28,46,74,Red
5014,398x195,398,195,17,27,44,Red
5015,398x57,398,57,36,36,72,Red
5016,398x138,398,138,30,35,65,Red
5017,398x208,398,208,22,32,54,Red
5018,398x161,398,161,28,22,50,Red
5019,398x386,398,386,31,45,76,Red
5020,398x176,398,176,47,35,82,Red
5021,398x40,398,40,51,45,96,Red
5022,398x365,398,365,54,49,103,Red
5023,398x555,398,555,32,40,72,Red
5024,398x712,398,712,64,45,109,Red
5025,398x805,398,805,41,28,69,Red
5026,398x41,398,41,50,51,101,Red
5027,398x517,398,517,23,21,44,Red
5028,398x227,398,227,39,46,85,Red
5029,398x705,398,705,32,39,71,Red
5030,398x158,398,158,50,51,101,Red
5031,398x908,398,908,25,26,51,Red
5032,398x890,398,890,23,22,45,Red
5033,398x129,398,129,39,45,84,Red
5034,398x820,398,820,12,9,21,Red
5035,398x595,398,595,48,31,79,Red
5036,398x318,398,318,36,26,62,Red
5037,398x313,398,313,55,44,99,Red
5038,398x358,398,358,42,41,83,Red
5039,398x882,398,882,14,13,27,Red
5040,398x375,398,375,39,47,86,Red
5041,398x367,398,367,24,30,54,Red
5042,398x639,398,639,11,22,33,Red
5043,398x399,398,399,30,23,53,Red
5044,398x379,398,379,58,39,97,Red
5045,398x380,398,380,27,29,56,Red
5046,398x398,398,398,34,42,76,Red
5047,398x21,398,21,36,34,70,Red
5048,398x235,398,235,48,29,77,Red
5049,398x461,398,461,24,33,57,Red
5050,398x790,398,790,26,26,52,Red
5051,398x45,398,45,29,31,60,Blue
5052,398x228,398,228,62,67,129,Blue
5053,398x26,398,26,74,50,124,Blue
5054,398x810,398,810,79,61,140,Blue
5055,398x217,398,217,45,53,98,Blue
5056,398x256,398,256,67,65,132,Blue
5057,398x233,398,233,71,54,125,Blue
5058,398x28,398,28,77,60,137,Blue
5059,398x280,398,280,65,62,127,Blue
5060,398x513,398,513,31,28,59,Blue
5061,398x91,398,91,63,49,112,Blue
5062,398x239,398,239,72,73,145,Blue
5063,398x370,398,370,43,42,85,Blue
5064,398x195,398,195,66,68,134,Blue
5065,398x57,398,57,58,63,121,Blue
5066,398x138,398,138,56,56,112,Blue
5067,398x208,398,208,83,70,153,Blue
5068,398x161,398,161,79,63,142,Blue
5069,398x386,398,386,44,53,97,Blue
5070,398x176,398,176,46,62,108,Blue
5071,398x40,398,40,49,35,84,Blue
5072,398x365,398,365,49,54,103,Blue
5073,398x555,398,555,48,58,106,Blue
5074,398x712,398,712,82,66,148,Blue
5075,398x805,398,805,63,53,116,Blue
5076,398x41,398,41,63,54,117,Blue
5077,398x517,398,517,41,58,99,Blue
5078,398x227,398,227,57,71,128,Blue
5079,398x705,398,705,29,37,66,Blue
5080,398x158,398,158,42,51,93,Blue
5081,398x908,398,908,75,65,140,Blue
5082,398x890,398,890,23,36,59,Blue
5083,398x129,398,129,34,33,67,Blue
5084,398x820,398,820,60,73,133,Blue
5085,398x595,398,595,53,46,99,Blue
5086,398x318,398,318,71,67,138,Blue
5087,398x313,398,313,79,54,133,Blue
5088,398x358,398,358,45,47,92,Blue
5089,398x882,398,882,51,58,109,Blue
5090,398x375,398,375,66,81,147,Blue
5091,398x367,398,367,41,47,88,Blue
5092,398x639,398,639,48,63,111,Blue
5093,398x399,398,399,78,59,137,Blue
5094,398x379,398,379,84,74,158,Blue
5095,398x380,398,380,39,49,88,Blue
5096,398x398,398,398,64,63,127,Blue
5097,398x21,398,21,80,87,167,Blue
5098,398x235,398,235,76,71,147,Blue
5099,398x461,398,461,58,72,130,Blue
5100,398x790,398,790,86,84,170,Blue
5101,399x45,399,45,31,25,56,White
5102,399x228,399,228,29,30,59,White
5103,399x26,399,26,51,58,109,White
5104,399x810,399,810,40,45,85,White
5105,399x217,399,217,41,54,95,White
5106,399x256,399,256,56,50,106,White
5107,399x233,399,233,51,56,107,White
5108,399x28,399,28,36,41,77,White
5109,399x280,399,280,68,54,122,White
5110,399x513,399,513,55,54,109,White
5111,399x91,399,91,54,52,106,White
5112,399x239,399,239,51,58,109,White
5113,399x370,399,370,64,73,137,White
5114,399x195,399,195,75,71,146,White
5115,399x57,399,57,61,39,100,White
5116,399x138,399,138,47,46,93,White
5117,399x208,399,208,40,36,76,White
5118,399x161,399,161,56,64,120,White
5119,399x386,399,386,61,64,125,White
5120,399x176,399,176,49,41,90,White
5121,399x40,399,40,54,60,114,White
5122,399x365,399,365,62,49,111,White
5123,399x555,399,555,37,47,84,White
5124,399x712,399,712,62,50,112,White
5125,399x805,399,805,44,50,94,White
5126,399x41,399,41,55,55,110,White
5127,399x517,399,517,62,64,126,White
5128,399x227,399,227,67,49,116,White
5129,399x705,399,705,56,46,102,White
5130,399x158,399,158,51,48,99,White
5131,399x908,399,908,51,59,110,White
5132,399x890,399,890,64,62,126,White
5133,399x129,399,129,61,53,114,White
5134,399x820,399,820,35,27,62,White
5135,399x595,399,595,45,48,93,White
5136,399x318,399,318,43,52,95,White
5137,399x313,399,313,50,67,117,White
5138,399x358,399,358,65,59,124,White
5139,399x882,399,882,71,76,147,White
5140,399x375,399,375,58,70,128,White
5141,399x367,399,367,80,77,157,White
5142,399x639,399,639,59,49,108,White
5143,399x399,399,399,69,72,141,White
5144,399x379,399,379,92,79,171,White
5145,399x380,399,380,53,71,124,White
5146,399x398,399,398,56,59,115,White
5147,399x21,399,21,50,42,92,White
5148,399x235,399,235,61,66,127,White
5149,399x461,399,461,55,50,105,White
5150,399x790,399,790,69,52,121,White
5151,399x45,399,45,44,55,99,Red
5152,399x228,399,228,46,55,101,Red
5153,399x26,399,26,47,57,104,Red
5154,399x810,399,810,59,63,122,Red
5155,399x217,399,217,65,73,138,Red
5156,399x256,399,256,45,58,103,Red
5157,399x233,399,233,58,64,122,Red
5158,399x28,399,28,73,77,150,Red
5159,399x280,399,280,39,40,79,Red
5160,399x513,399,513,56,58,114,Red
5161,399x91,399,91,62,67,129,Red
5162,399x239,399,239,52,55,107,Red
5163,399x370,399,370,45,34,79,Red
5164,399x195,399,195,54,42,96,Red
5165,399x57,399,57,67,73,140,Red
5166,399x138,399,138,36,56,92,Red
5167,399x208,399,208,69,67,136,Red
5168,399x161,399,161,55,55,110,Red
5169,399x386,399,386,62,64,126,Red
5170,399x176,399,176,52,54,106,Red
5171,399x40,399,40,56,68,124,Red
5172,399x365,399,365,53,58,111,Red
5173,399x555,399,555,59,63,122,Red
5174,399x712,399,712,71,77,148,Red
5175,399x805,399,805,72,62,134,Red
5176,399x41,399,41,76,76,152,Red
5177,399x517,399,517,90,82,172,Red
5178,399x227,399,227,62,53,115,Red
5179,399x705,399,705,52,72,124,Red
5180,399x158,399,158,29,25,54,Red
5181,399x908,399,908,58,37,95,Red
5182,399x890,399,890,52,49,101,Red
5183,399x129,399,129,58,58,116,Red
5184,399x820,399,820,75,54,129,Red
5185,399x595,399,595,78,92,170,Red
5186,399x318,399,318,69,57,126,Red
5187,399x313,399,313,58,68,126,Red
5188,399x358,399,358,81,83,164,Red
5189,399x882,399,882,46,46,92,Red
5190,399x375,399,375,71,85,156,Red
5191,399x367,399,367,63,62,125,Red
5192,399x639,399,639,55,68,123,Red
5193,399x399,399,399,47,51,98,Red
5194,399x379,399,379,49,39,88,Red
5195,399x380,399,380,53,72,125,Red
5196,399x398,399,398,61,45,106,Red
5197,399x21,399,21,56,50,106,Red
5198,399x235,399,235,75,81,156,Red
5199,399x461,399,461,54,63,117,Red
5200,399x790,399,790,59,51,110,Red
5201,399x45,399,45,50,68,118,Blue
5202,399x228,399,228,64,61,125,Blue
5203,399x26,399,26,63,68,131,Blue
5204,399x810,399,810,80,70,150,Blue
5205,399x217,399,217,69,66,135,Blue
5206,399x256,399,256,59,49,108,Blue
5207,399x233,399,233,60,45,105,Blue
5208,399x28,399,28,43,53,96,Blue
5209,399x280,399,280,43,47,90,Blue
5210,399x513,399,513,51,60,111,Blue
5211,399x91,399,91,74,67,141,Blue
5212,399x239,399,239,93,66,159,Blue
5213,399x370,399,370,73,61,134,Blue
5214,399x195,399,195,70,73,143,Blue
5215,399x57,399,57,64,72,136,Blue
5216,399x138,399,138,67,89,156,Blue
5217,399x208,399,208,46,45,91,Blue
5218,399x161,399,161,49,40,89,Blue
5219,399x386,399,386,65,50,115,Blue
5220,399x176,399,176,58,63,121,Blue
5221,399x40,399,40,51,56,107,Blue
5222,399x365,399,365,70,55,125,Blue
5223,399x555,399,555,49,65,114,Blue
5224,399x712,399,712,84,63,147,Blue
5225,399x805,399,805,48,48,96,Blue
5226,399x41,399,41,48,48,96,Blue
5227,399x517,399,517,31,39,70,Blue
5228,399x227,399,227,29,23,52,Blue
5229,399x705,399,705,62,50,112,Blue
5230,399x158,399,158,37,39,76,Blue
5231,399x908,399,908,37,35,72,Blue
5232,399x890,399,890,42,28,70,Blue
5233,399x129,399,129,59,51,110,Blue
5234,399x820,399,820,42,54,96,Blue
5235,399x595,399,595,18,20,38,Blue
5236,399x318,399,318,51,47,98,Blue
5237,399x313,399,313,45,47,92,Blue
5238,399x358,399,358,53,58,111,Blue
5239,399x882,399,882,60,43,103,Blue
5240,399x375,399,375,58,58,116,Blue
5241,399x367,399,367,50,60,110,Blue
5242,399x639,399,639,45,74,119,Blue
5243,399x399,399,399,66,57,123,Blue
5244,399x379,399,379,73,79,152,Blue
5245,399x380,399,380,74,75,149,Blue
5246,399x398,399,398,54,60,114,Blue
5247,399x21,399,21,71,68,139,Blue
5248,399x235,399,235,51,60,111,Blue
5249,399x461,399,461,29,49,78,Blue
5250,399x790,399,790,57,60,117,Blue
5251,461x45,461,45,46,49,95,White
5252,461x228,461,228,59,58,117,White
5253,461x26,461,26,32,29,61,White
5254,461x810,461,810,61,50,111,White
5255,461x217,461,217,65,65,130,White
5256,461x256,461,256,52,40,92,White
5257,461x233,461,233,11,14,25,White
5258,461x28,461,28,15,17,32,White
5259,461x280,461,280,44,65,109,White
5260,461x513,461,513,52,45,97,White
5261,461x91,461,91,26,27,53,White
5262,461x239,461,239,44,38,82,White
5263,461x370,461,370,38,38,76,White
5264,461x195,461,195,54,51,105,White
5265,461x57,461,57,55,66,121,White
5266,461x138,461,138,71,68,139,White
5267,461x208,461,208,12,13,25,White
5268,461x161,461,161,30,35,65,White
5269,461x386,461,386,68,66,134,White
5270,461x176,461,176,32,33,65,White
5271,461x40,461,40,29,28,57,White
5272,461x365,461,365,31,18,49,White
5273,461x555,461,555,43,52,95,White
5274,461x712,461,712,67,61,128,White
5275,461x805,461,805,34,29,63,White
5276,461x41,461,41,43,28,71,White
5277,461x517,461,517,34,35,69,White
5278,461x227,461,227,47,45,92,White
5279,461x705,461,705,46,50,96,White
5280,461x158,461,158,41,28,69,White
5281,461x908,461,908,52,44,96,White
5282,461x890,461,890,36,26,62,White
5283,461x129,461,129,42,36,78,White
5284,461x820,461,820,43,39,82,White
5285,461x595,461,595,18,16,34,White
5286,461x318,461,318,17,7,24,White
5287,461x313,461,313,47,63,110,White
5288,461x358,461,358,44,36,80,White
5289,461x882,461,882,17,9,26,White
5290,461x375,461,375,37,42,79,White
5291,461x367,461,367,14,22,36,White
5292,461x639,461,639,22,21,43,White
5293,461x399,461,399,24,16,40,White
5294,461x379,461,379,31,24,55,White
5295,461x380,461,380,21,16,37,White
5296,461x398,461,398,55,52,107,White
5297,461x21,461,21,33,13,46,White
5298,461x235,461,235,42,48,90,White
5299,461x461,461,461,37,38,75,White
5300,461x790,461,790,57,53,110,White
5301,461x45,461,45,63,59,122,Red
5302,461x228,461,228,48,31,79,Red
5303,461x26,461,26,15,17,32,Red
5304,461x810,461,810,58,59,117,Red
5305,461x217,461,217,34,33,67,Red
5306,461x256,461,256,37,42,79,Red
5307,461x233,461,233,44,36,80,Red
5308,461x28,461,28,44,41,85,Red
5309,461x280,461,280,36,56,92,Red
5310,461x513,461,513,41,43,84,Red
5311,461x91,461,91,51,57,108,Red
5312,461x239,461,239,54,62,116,Red
5313,461x370,461,370,32,37,69,Red
5314,461x195,461,195,42,39,81,Red
5315,461x57,461,57,38,54,92,Red
5316,461x138,461,138,39,43,82,Red
5317,461x208,461,208,39,31,70,Red
5318,461x161,461,161,28,30,58,Red
5319,461x386,461,386,57,49,106,Red
5320,461x176,461,176,45,60,105,Red
5321,461x40,461,40,46,42,88,Red
5322,461x365,461,365,45,24,69,Red
5323,461x555,461,555,45,40,85,Red
5324,461x712,461,712,32,31,63,Red
5325,461x805,461,805,38,58,96,Red
5326,461x41,461,41,9,7,16,Red
5327,461x517,461,517,48,30,78,Red
5328,461x227,461,227,13,10,23,Red
5329,461x705,461,705,43,41,84,Red
5330,461x158,461,158,65,37,102,Red
5331,461x908,461,908,47,37,84,Red
5332,461x890,461,890,16,16,32,Red
5333,461x129,461,129,40,37,77,Red
5334,461x820,461,820,22,18,40,Red
5335,461x595,461,595,27,21,48,Red
5336,461x318,461,318,74,56,130,Red
5337,461x313,461,313,28,30,58,Red
5338,461x358,461,358,20,26,46,Red
5339,461x882,461,882,47,61,108,Red
5340,461x375,461,375,53,62,115,Red
5341,461x367,461,367,22,19,41,Red
5342,461x639,461,639,58,48,106,Red
5343,461x399,461,399,45,35,80,Red
5344,461x379,461,379,48,66,114,Red
5345,461x380,461,380,14,16,30,Red
5346,461x398,461,398,71,54,125,Red
5347,461x21,461,21,18,17,35,Red
5348,461x235,461,235,25,19,44,Red
5349,461x461,461,461,39,32,71,Red
5350,461x790,461,790,43,29,72,Red
5351,461x45,461,45,43,42,85,Blue
5352,461x228,461,228,65,74,139,Blue
5353,461x26,461,26,20,19,39,Blue
5354,461x810,461,810,47,62,109,Blue
5355,461x217,461,217,72,58,130,Blue
5356,461x256,461,256,31,36,67,Blue
5357,461x233,461,233,38,39,77,Blue
5358,461x28,461,28,29,26,55,Blue
5359,461x280,461,280,10,19,29,Blue
5360,461x513,461,513,34,26,60,Blue
5361,461x91,461,91,50,30,80,Blue
5362,461x239,461,239,63,50,113,Blue
5363,461x370,461,370,23,15,38,Blue
5364,461x195,461,195,27,25,52,Blue
5365,461x57,461,57,66,67,133,Blue
5366,461x138,461,138,73,67,140,Blue
5367,461x208,461,208,42,33,75,Blue
5368,461x161,461,161,41,30,71,Blue
5369,461x386,461,386,38,40,78,Blue
5370,461x176,461,176,58,55,113,Blue
5371,461x40,461,40,56,53,109,Blue
5372,461x365,461,365,59,50,109,Blue
5373,461x555,461,555,51,57,108,Blue
